created_at,favorite_count,id_str,in_reply_to_user_id_str,is_retweet,retweet_count,source,text
Thu Dec 14 20:13:04 +0000 2017,57441,941400670766321666,,False,12854,Twitter for iPhone,"Today, we gathered in the Roosevelt Room for one single reason: to CUT THE RED TAPE! For many decades, an ever-growing maze of regs, rules, and restrictions has cost our country trillions of dollars, millions of jobs, countless American factories, &amp; devastated entire industries. https://t.co/ostXOVnckf"
Thu Dec 14 17:05:13 +0000 2017,77121,941353395121741825,,False,18400,Twitter for iPhone,"As a candidate, I promised we would pass a massive tax cut for the everyday, working Americans. If you make your voices heard, this moment will be forever remembered as a great new beginning – the dawn of a brilliant American future shining with PATRIOTISM, PROSPERITY AND PRIDE! https://t.co/exsBzrlCdw"
Thu Dec 14 12:59:56 +0000 2017,92795,941291666564141057,,False,17274,Twitter for iPhone,"Republican Tax Cuts are looking very good. All are working hard. In the meantime, the Stock Market hit another record high!"
Wed Dec 13 23:58:18 +0000 2017,86535,941094961482780672,,False,13915,Twitter for iPhone,Thank you Omarosa for your service! I wish you continued success.
Wed Dec 13 14:45:48 +0000 2017,101999,940955920967880704,,False,20081,Twitter for iPhone,"If last night’s election proved anything, it proved that we need to put up GREAT Republican candidates to increase the razor thin margins in both the House and Senate."
Wed Dec 13 13:02:52 +0000 2017,120149,940930017365778432,,False,29405,Twitter for iPhone,"Wow, more than 90% of Fake News Media coverage of me is negative, with numerous forced retractions of untrue stories. Hence my use of Social Media, the only way to get the truth out. Much of Mainstream Meadia has become a joke! @foxandfriends"
Wed Dec 13 11:22:04 +0000 2017,75633,940904649728708609,,False,15235,Twitter for iPhone,"The reason I originally endorsed Luther Strange (and his numbers went up mightily), is that I said Roy Moore will not be able to win the General Election.  I was right! Roy worked hard but the deck was stacked against him!"
Wed Dec 13 04:08:41 +0000 2017,123062,940795587733151744,,False,24939,Twitter for iPhone,"Congratulations to Doug Jones on a hard fought victory. The write-in votes played a very big factor, but a win is a win. The people of Alabama are great, and the Republicans will have another shot at this seat in a very short period of time. It never ends!"
Tue Dec 12 22:13:12 +0000 2017,76040,940706127309926400,,False,17237,Twitter for iPhone,Wishing all of those celebrating #Hanukkah around the world a happy and healthy eight nights in the company of those they love. https://t.co/A5W0PDWBxp https://t.co/D9MVVPq39x
Tue Dec 12 14:23:55 +0000 2017,92234,940588025964265472,,False,20179,Twitter for iPhone,"Consumer Confidence is at an All-Time High, along with a Record High Stock Market. Unemployment is at a 17 year low. MAKE AMERICA GREAT AGAIN! Working to pass MASSIVE TAX CUTS (looking good)."
Tue Dec 12 14:09:26 +0000 2017,81386,940584383605563392,,False,21590,Twitter for iPhone,"The people of Alabama will do the right thing. Doug Jones is Pro-Abortion, weak on Crime, Military and Illegal Immigration, Bad for Gun Owners and Veterans and against the WALL. Jones is a Pelosi/Schumer Puppet. Roy Moore will always vote with us. VOTE ROY MOORE!"
Tue Dec 12 13:03:35 +0000 2017,88993,940567812053053441,,False,23666,Twitter for iPhone,"Lightweight Senator Kirsten Gillibrand, a total flunky for Chuck Schumer and someone who would come to my office “begging” for campaign contributions not so long ago (and would do anything for them), is now in the ring fighting against Trump. Very disloyal to Bill &amp; Crooked-USED!"
Tue Dec 12 12:10:58 +0000 2017,147886,940554567414091776,,False,38156,Twitter for iPhone,"Despite thousands of hours wasted and many millions of dollars spent, the Democrats have been unable to show any collusion with Russia - so now they are moving on to the false accusations and fabricated stories of women who I don’t know and/or have never met. FAKE NEWS!"
Mon Dec 11 14:17:18 +0000 2017,138768,940223974985871360,,False,34018,Twitter for iPhone,"Another false story, this time in the Failing @nytimes, that I watch 4-8 hours of television a day - Wrong!  Also, I seldom, if ever, watch CNN or MSNBC, both of which I consider Fake News. I never watch Don Lemon, who I once called the “dumbest man on television!” Bad Reporting."
Sun Dec 10 21:18:40 +0000 2017,120303,939967625362276354,,False,30872,Twitter for iPhone,"Very little discussion of all the purposely false and defamatory stories put out this week by the Fake News Media. They are out of control - correct reporting means nothing to them. Major lies written, then forced to be withdrawn after they are exposed...a stain on America!"
Sun Dec 10 13:35:28 +0000 2017,95820,939851058788134913,,False,18268,Twitter for iPhone,"Getting closer and closer on the Tax Cut Bill. Shaping up even better than projected. House and Senate working very hard and smart. End result will be not only important, but SPECIAL!"
Sun Dec 10 13:30:44 +0000 2017,127436,939849867438034944,,False,28859,Twitter for iPhone,"Things are going really well for our economy, a subject the Fake News spends as little time as possible discussing! Stock Market hit another RECORD HIGH, unemployment is now at a 17 year low and companies are coming back into the USA. Really good news, and much more to come!"
Sun Dec 10 02:17:25 +0000 2017,125611,939680422493073408,,False,35354,Media Studio,No American should be separated from their loved ones because of preventable crime committed by those illegally in our country. Our cities should be Sanctuaries for Americans – not for criminal aliens! https://t.co/CvtkCG1pln
Sat Dec 09 23:47:55 +0000 2017,93901,939642796289470464,,False,15390,Twitter for iPhone,Great Army - Navy Game. Army wins 14 to 13 and brings home the COMMANDER-IN-CHIEF’S TROPHY! Congratulations!
Sat Dec 09 23:39:15 +0000 2017,7867,939640619105910784,,False,1657,Twitter for iPhone,Great Army - Navy Game. Army wins 14 to 13 and brings home the COMMANDER-IN-CHIEF’S TROPHY (last time was 1996). Wow! Congratulations!
Sat Dec 09 23:14:34 +0000 2017,89981,939634404267380736,,False,24272,Twitter for iPhone,".@daveweigel of the Washington Post just admitted that his picture was a FAKE (fraud?) showing an almost empty arena last night for my speech in Pensacola when, in fact, he knew the arena was packed (as shown also on T.V.). FAKE NEWS, he should be fired."
Sat Dec 09 22:01:44 +0000 2017,77219,939616077356642304,,False,24536,Twitter for iPhone,".@DaveWeigel @WashingtonPost put out a phony photo of an empty arena hours before I arrived @ the venue, w/ thousands of people outside, on their way in. Real photos now shown as I spoke. Packed house, many people unable to get in. Demand apology &amp; retraction from FAKE NEWS WaPo! https://t.co/XAblFGh1ob"
Sat Dec 09 18:37:31 +0000 2017,53589,939564681743814661,,False,10992,Twitter for iPhone,"Have a great game today, @USArmy and @USNavy - I will be watching. 

We love our U.S. Military. On behalf of an entire Nation, THANK YOU for your sacrifice and service! 
#ArmyNavyGame #USA🇺🇸 https://t.co/8m1W9rFwIh"
Sat Dec 09 18:19:31 +0000 2017,66079,939560154269405184,,False,14844,Twitter for iPhone,"It was my great honor to celebrate the opening of two extraordinary museums-the Mississippi State History Museum &amp; the Mississippi Civil Rights Museum. We pay solemn tribute to our heroes of the past &amp; dedicate ourselves to building a future of freedom, equality, justice &amp; peace. https://t.co/5AkgVpV8aa"
Sat Dec 09 15:45:47 +0000 2017,59761,939521466634326016,,False,10642,Twitter for iPhone,"Heading to the great state of Mississippi at the invitation of their popular and respected Governor, @PhilBryantMS. Look forward to seeing the new Civil Rights Museum!"
Sat Dec 09 13:21:24 +0000 2017,148043,939485131693322240,,False,37477,Twitter for iPhone,"CNN’S slogan is CNN, THE MOST TRUSTED NAME IN NEWS. Everyone knows this is not true, that this could, in fact, be a fraud on the American Public. There are many outlets that are far more trusted than Fake News CNN. Their slogan should be CNN, THE LEAST TRUSTED NAME IN NEWS!"
Sat Dec 09 13:02:23 +0000 2017,92778,939480342779580416,,False,23857,Twitter for iPhone,"Fake News CNN made a vicious and purposeful mistake yesterday. They were caught red handed, just like lonely Brian Ross at ABC News (who should be immediately fired for his “mistake”). Watch to see if @CNN fires those responsible, or was it just gross incompetence?"
Sat Dec 09 12:52:18 +0000 2017,60349,939477807813595136,,False,13914,Twitter for iPhone,"A big contingent of very enthusiastic Roy Moore fans at the rally last night. We can’t have a Pelosi/Schumer Liberal Democrat, Jones, in that important Alabama Senate seat. Need your vote to Make America Great Again! Jones will always vote against what we must do for our Country."
Sat Dec 09 12:41:39 +0000 2017,74724,939475127552618496,,False,14097,Twitter for iPhone,"GREAT EVENING last night in Pensacola, Florida. Arena was packed to the rafters, the crowd was loud, loving and really smart. They definitely get what’s going on. Thank you Pensacola!"
Sat Dec 09 06:06:03 +0000 2017,70174,939375570919612416,,False,17053,Twitter for iPhone,"We believe that every American should stand for the National Anthem, and we proudly pledge allegiance to one NATION UNDER GOD! https://t.co/r2ITtWwfVs"
Sat Dec 09 04:46:05 +0000 2017,78833,939355447273906182,,False,21490,Twitter for iPhone,"This is your land, this is your home, and it's your voice that matters the most. So speak up, be heard, and fight, fight, fight for the change you've been waiting for your entire life!

MERRY CHRISTMAS and THANK YOU Pensacola, Florida! https://t.co/geWGzpzRp6"
Sat Dec 09 01:04:16 +0000 2017,40983,939299624875118592,,False,7114,Twitter for iPhone,Just arrived at the Pensacola Bay Center. Join me LIVE on @FoxNews in 10 minutes! #MAGA https://t.co/RQFqOkcpNV
Fri Dec 08 23:25:06 +0000 2017,49974,939274666404909056,,False,8132,Twitter for iPhone,"On my way to Pensacola, Florida. See everyone soon! #MAGA https://t.co/ijwxVSYQ52"
Fri Dec 08 19:02:27 +0000 2017,65637,939208571253862400,,False,18091,Twitter for iPhone,"“The unemployment rate remains at a 17-year low of 4.1%. The unemployment rate in manufacturing dropped to 2.6%, the lowest ever recorded. The unemployment rate among Hispanics dropped to 4.7%, the lowest ever recorded...”
@SecretaryAcosta @USDOL https://t.co/vou28s0yHN"
Fri Dec 08 17:46:21 +0000 2017,67699,939189419386470401,,False,15030,Twitter for iPhone,MAKE AMERICA GREAT AGAIN! https://t.co/64a93S07s7
Fri Dec 08 15:18:27 +0000 2017,99072,939152197090148352,,False,22929,Twitter for iPhone,"Fines and penalties against Wells Fargo Bank for their bad acts against their customers and others will not be dropped, as has incorrectly been reported, but will be pursued and, if anything, substantially increased. I will cut Regs but make penalties severe when caught cheating!"
Fri Dec 08 15:06:55 +0000 2017,75894,939149296389251072,,False,19820,Twitter for iPhone,"LAST thing the Make America Great Again Agenda needs is a Liberal Democrat in Senate where we have so little margin for victory already. The Pelosi/Schumer Puppet Jones would vote against us 100% of the time. He’s bad on Crime, Life, Border, Vets, Guns &amp; Military. VOTE ROY MOORE!"
Fri Dec 08 13:11:43 +0000 2017,80230,939120304542101505,,False,15771,Twitter for iPhone,"Big crowd expected today in Pensacola, Florida, for a Make America Great Again speech. We have done so much in so short a period of time...and yet are planning to do so much more! See you there!"
Fri Dec 08 05:41:08 +0000 2017,153721,939006911629869056,,False,55482,Twitter for iPhone,I fulfilled my campaign promise - others didn’t! https://t.co/bYdaOHmPVJ
Fri Dec 08 05:36:09 +0000 2017,49440,939005659982348291,,False,10311,Twitter for iPhone,"Tonight, @FLOTUS Melania and I were thrilled to welcome so many wonderful friends to the @WhiteHouse – and wish them all a very #HappyHanukkah
https://t.co/wyPkpTsP1i https://t.co/XhNXZSBEC8"
Thu Dec 07 21:10:28 +0000 2017,63766,938878398608433152,,False,13861,Twitter for iPhone,"Across the battlefields, oceans, and harrowing skies of Europe and the Pacific throughout the war, one great battle cry could be heard by America’s friends and foes alike:
“REMEMBER PEARL HARBOR.” https://t.co/dfev02TwIr"
Thu Dec 07 20:52:49 +0000 2017,62267,938873956345499654,,False,12949,Twitter for iPhone,"Today, as we Remember Pearl Harbor, it was an incredible honor to be joined with surviving Veterans of the attack on 12/7/1941. They are HEROES, and they are living witnesses to American History. All American hearts are filled with gratitude for their service and their sacrifice. https://t.co/x5LDl25o30"
Thu Dec 07 20:04:20 +0000 2017,55663,938861758038577152,,False,10819,Twitter for iPhone,"Today, the U.S. flag flies at half-staff at the @WhiteHouse, in honor of National Pearl Harbor Remembrance Day. https://t.co/LkXsBx2JF8 https://t.co/ogmpydr5LK"
Thu Dec 07 16:16:19 +0000 2017,81641,938804374079459329,,False,22167,Twitter for iPhone,"Today, our entire nation pauses to REMEMBER PEARL HARBOR—and the brave warriors who on that day stood tall and fought for America. 

God Bless our HEROES who wear the uniform, and God Bless the United States of America. #PearlHarborRemembranceDay🇺🇸 https://t.co/qGhlsPlxtH"
Thu Dec 07 15:47:14 +0000 2017,0,938797056440889344,,True,8003,Twitter for iPhone,"RT @realDonaldTrump: National Pearl Harbor Remembrance Day - “A day that will live in infamy!” December 7, 1941"
